443	25.9986	 35.5256	20
444	25.9534	 35.6237	20
445	25.9081	 35.7216	20
446	25.8628	 35.8194	20
447	25.8176	 35.917	20
448	25.7724	 36.0144	20
449	25.7272	 36.1117	20
450	25.682	 36.2088	20
451	25.6368	 36.3058	20
452	25.5916	 36.4025	20
453	25.5464	 36.4991	20
454	25.5012	 36.5956	20
455	25.4561	 36.6918	20
456	25.4109	 36.7879	20
457	25.3658	 36.8838	20
458	25.3207	 36.9796	20
459	25.2756	 37.0752	20
460	25.2305	 37.1706	20
461	25.1854	 37.2659	20
462	25.1403	 37.3609	20
463	25.0953	 37.4558	20
464	25.0502	 37.5506	20
465	25.0052	 37.6451	20
466	24.9602	 37.7395	20
467	24.9152	 37.8338	20
468	24.8702	 37.9278	20
469	24.8252	 38.0217	20
470	24.7803	 38.1154	20
471	24.7353	 38.209	20
472	24.6904	 38.3023	20
473	24.6455	 38.3955	20
474	24.6006	 38.4886	20
475	24.5557	 38.5814	20
476	24.5108	 38.6741	20
477	24.466	 38.7666	20
478	24.4211	 38.859	20
479	24.3763	 38.9512	20
480	24.3315	 39.0432	20
481	24.2867	 39.135	20
482	24.2419	 39.2266	20
483	24.1972	 39.3181	20
484	24.1525	 39.4094	20
485	24.1077	 39.5006	20
486	24.063	 39.5916	20
487	24.0184	 39.6824	20
488	23.9737	 39.773	20
489	23.929	 39.8634	20
490	23.8844	 39.9537	20
491	23.8398	 40.0438	20
492	23.7952	 40.1337	20
493	23.7506	 40.2235	20
494	23.7061	 40.3131	20
495	23.6615	 40.4025	20
496	23.617	 40.4917	20
497	23.5725	 40.5808	20
498	23.5281	 40.6697	20
499	23.4836	 40.7584	20
500	23.4392	 40.847	20
501	23.3948	 40.9353	20
502	23.3504	 41.0235	20
503	23.306	 41.1116	20
504	23.2617	 41.1994	20
505	23.2173	 41.2871	20
506	23.173	 41.3746	20
507	23.1287	 41.4619	20
508	23.0845	 41.5491	20
509	23.0402	 41.6361	20
510	22.996	 41.7229	20
511	22.9518	 41.8095	20
512	22.9077	 41.896	20
513	22.8635	 41.9823	20
514	22.8194	 42.0684	20
515	22.7753	 42.1544	20
516	22.7312	 42.2401	20
517	22.6872	 42.3257	20
518	22.6432	 42.4111	20
519	22.5992	 42.4964	20
520	22.5552	 42.5815	20
521	22.5113	 42.6664	20
522	22.4673	 42.7511	20
523	22.4234	 42.8356	20
524	22.3796	 42.92	20
525	22.3357	 43.0042	20
526	22.2919	 43.0882	20
527	22.2481	 43.1721	20
528	22.2043	 43.2558	20
529	22.1606	 43.3393	20
530	22.1169	 43.4226	20
531	22.0732	 43.5058	20
532	22.0296	 43.5888	20
533	21.9859	 43.6716	20
534	21.9423	 43.7542	20
535	21.8988	 43.8367	20
536	21.8552	 43.919	20
537	21.8117	 44.0011	20
538	21.7682	 44.083	20
539	21.7248	 44.1648	20
540	21.6813	 44.2464	20
541	21.6379	 44.3278	20
542	21.5946	 44.409	20
543	21.5512	 44.4901	20
544	21.5079	 44.571	20
545	21.4646	 44.6517	20
546	21.4214	 44.7323	20
547	21.3782	 44.8127	20
548	21.335	 44.8929	20
549	21.2919	 44.9729	20
550	21.2487	 45.0527	20
551	21.2056	 45.1324	20
552	21.1626	 45.2119	20
553	21.1196	 45.2913	20
554	21.0766	 45.3704	20
555	21.0336	 45.4494	20
556	20.9907	 45.5283	20
557	20.9478	 45.6069	20
558	20.9049	 45.6854	20
559	20.8621	 45.7637	20
560	20.8193	 45.8418	20
561	20.7766	 45.9198	20
562	20.7338	 45.9975	20
563	20.6912	 46.0751	20
564	20.6485	 46.1526	20
565	20.6059	 46.2298	20
566	20.5633	 46.3069	20
567	20.5207	 46.3839	20
568	20.4782	 46.4606	20
569	20.4358	 46.5372	20
570	20.3933	 46.6136	20
571	20.3509	 46.6898	20
572	20.3085	 46.7659	20
573	20.2662	 46.8418	20
574	20.2239	 46.9175	20
575	20.1816	 46.993	20
576	20.1394	 47.0684	20
577	20.0972	 47.1436	20
578	20.0551	 47.2186	20
579	20.013	 47.2935	20
580	19.9709	 47.3682	20
581	19.9289	 47.4427	20
582	19.8869	 47.517	20
583	19.8449	 47.5912	20
584	19.803	 47.6652	20
585	19.7611	 47.739	20
586	19.7193	 47.8127	20
587	19.6775	 47.8862	20
588	19.6357	 47.9595	20
589	19.594	 48.0327	20
590	19.5523	 48.1056	20
591	19.5107	 48.1785	20
592	19.4691	 48.2511	20
593	19.4275	 48.3236	20
594	19.386	 48.3959	20
595	19.3445	 48.468	20
596	19.3031	 48.54	20
597	19.2617	 48.6118	20
598	19.2204	 48.6834	20
599	19.179	 48.7549	20
600	19.1378	 48.8262	20
601	19.0966	 48.8973	20
602	19.0554	 48.9682	20
603	19.0142	 49.039	20
604	18.9731	 49.1096	20
605	18.9321	 49.1801	20
606	18.8911	 49.2504	20
607	18.8501	 49.3205	20
608	18.8092	 49.3904	20
